X,Y,W,H,flag
529,13,4,3,0
529,222,7,6,0
529,622,5,5,1
529,867,3,3,1
529,1446,3,5,1
529,1472,4,4,0
529,1536,4,4,1
530,286,3,3,1
530,344,4,3,0
530,472,4,4,1
530,817,3,3,0
530,933,9,6,0
530,1113,5,6,0
530,1278,7,6,1
530,1400,4,4,0
530,1726,3,3,0
531,655,4,4,0
531,795,5,5,1
531,1017,4,4,1
531,1066,3,3,1
531,1544,3,4,0
532,55,6,9,1
532,207,4,3,0
532,645,5,6,0
532,1208,5,4,1
532,1289,4,4,1
532,1361,5,4,1
532,1695,4,5,0
532,2115,9,9,1
533,30,6,6,1
533,126,3,3,1
533,333,4,5,1
533,674,3,4,1
533,827,4,4,0
533,1343,5,5,1
533,1372,4,4,0
534,67,4,4,1
534,313,9,7,1
534,501,5,6,1
534,702,6,4,1
534,738,3,3,0
534,865,4,6,1
534,1185,4,3,1
534,2095,3,3,0
534,2189,5,4,0
535,409,4,4,1
535,753,5,5,1
535,1107,3,3,1
535,1645,3,4,1
535,1913,3,3,0
535,1974,4,4,0
536,101,3,3,0
536,214,3,4,1
536,380,3,3,0
536,526,7,7,1
536,883,5,6,0
536,1385,5,6,1
536,1451,5,6,1
536,1687,4,4,1
536,2201,3,4,1
537,188,4,5,1
537,485,8,4,0
537,678,5,5,1
537,768,3,3,0
537,813,5,5,1
537,964,3,3,1
537,1197,9,5,0
537,1266,6,6,0
537,1353,4,4,1
537,1462,5,5,1
537,1491,4,4,0
537,1555,5,5,1
537,1920,7,7,1
537,2044,6,6,0
538,463,3,3,1
538,760,4,4,1
538,1613,5,6,1
538,1674,5,5,0
538,2011,5,5,1
539,206,6,6,1
539,280,5,5,1
539,425,9,7,1
539,473,5,5,0
539,783,4,5,1
539,955,5,5,1
539,1016,5,6,0
539,1150,4,4,0
539,1731,3,3,1
539,1788,5,5,0
539,2074,5,5,1
540,68,4,5,0
540,117,3,5,0
540,615,5,4,0
540,709,3,4,0
540,789,4,5,0
540,893,5,5,1
540,925,3,3,0
540,991,3,4,1
540,1326,6,8,0
540,1519,3,4,0
540,1799,5,5,1
540,1885,8,6,0
541,134,6,5,1
541,388,6,5,1
541,908,5,6,1
541,981,3,3,0
541,1063,3,3,0
541,1314,4,5,0
541,1603,3,3,0
541,2066,5,5,1
541,2162,9,6,1
542,305,5,5,0
542,372,6,5,1
542,509,4,5,0
542,835,3,3,1
542,849,6,6,1
542,1857,4,4,0
542,1941,5,4,0
543,77,4,3,0
543,84,4,3,0
543,609,4,3,1
543,998,3,3,0
543,1230,3,3,1
543,1255,5,4,1
544,274,3,3,1
544,1076,5,5,0
544,1119,3,4,0
544,1479,5,10,1
544,2132,4,4,1
544,2234,5,5,1
545,92,3,3,0
545,253,3,3,0
545,263,3,6,1
545,468,5,4,1
545,566,5,4,1
545,600,4,4,0
545,641,6,5,1
545,661,4,6,0
545,705,3,3,0
545,734,4,10,0
545,974,4,3,0
545,1238,6,5,1
545,2193,5,5,1
546,183,6,5,1
546,623,4,4,1
546,1058,4,4,0
546,1131,6,6,1
546,1292,4,5,1
546,1358,3,3,0
546,1400,4,5,0
546,1551,5,6,1
546,1739,3,3,0
546,1915,9,5,1
546,2033,5,5,1
547,7,3,4,0
547,56,6,6,0
547,107,3,3,1
547,159,5,5,1
547,415,3,3,1
547,774,7,7,1
547,1782,3,4,1
547,1969,4,4,1
547,2255,6,5,1
548,193,6,5,1
548,577,6,5,0
548,992,4,4,0
548,1174,5,5,1
548,1425,6,6,1
548,1509,3,3,0
548,1717,3,3,0
548,2077,5,4,1
548,2203,3,3,0
549,70,6,6,0
549,236,6,9,0
549,336,4,4,1
549,361,6,6,0
549,523,4,4,1
549,590,3,4,1
549,860,5,5,0
549,941,4,3,1
549,1098,5,5,1
549,1193,9,7,1
549,1525,3,3,0
549,1769,4,4,0
549,2109,5,5,1
549,2177,4,4,1
550,47,6,5,0
550,396,3,3,1
550,926,4,4,1
550,1414,3,3,1
550,1664,3,4,0
550,1989,5,5,1
551,170,4,4,1
551,285,4,4,0
551,458,5,3,0
551,1074,4,5,1
551,1616,4,4,0
551,1961,4,4,0
552,29,4,5,0
552,148,6,6,1
552,298,4,4,1
552,433,3,3,1
552,684,3,3,0
552,713,5,6,1
552,1026,3,3,1
552,1034,5,5,1
552,1602,4,4,1
552,2143,3,4,0
553,21,5,5,0
553,136,4,6,1
553,330,6,5,1
553,382,4,4,0
553,919,6,5,1
553,954,4,3,0
553,962,3,3,0
553,975,5,6,1
553,2012,3,3,0
554,621,3,3,1
554,1202,5,5,1
554,1212,7,6,1
554,1294,3,3,0
554,1531,3,3,0
554,1647,5,5,0
555,88,4,4,0
555,321,4,3,0
555,591,3,3,1
555,671,4,4,1
555,1050,5,5,1
555,1351,4,4,0
555,1509,6,4,0
555,1556,3,3,1
555,1589,5,5,1
556,198,6,5,0
556,463,5,5,0
556,855,4,4,0
556,942,6,8,1
556,1279,3,3,0
556,1366,3,3,0
556,1705,4,4,0
556,1722,4,4,0
556,2181,5,6,1
556,2236,6,5,1
557,111,3,3,0
557,517,3,3,1
557,521,5,6,1
557,866,5,5,1
557,892,3,3,1
557,1095,5,5,1
557,1313,4,3,0
557,1940,5,5,1
557,2094,6,4,1
557,2244,3,3,1
558,567,5,4,1
558,693,4,4,1
558,1014,4,4,0
558,1256,6,4,1
558,1452,5,4,0
558,1875,6,5,0
559,212,3,3,1
559,348,5,3,0
559,506,7,8,0
559,1080,5,8,1
559,1413,5,6,0
559,1438,3,4,0
559,1471,3,3,1
559,2268,3,3,1
560,32,3,3,0
560,80,4,4,0
560,383,4,4,1
560,392,6,12,1
560,1278,6,5,1
560,1491,5,4,1
560,1639,7,6,1
561,5,6,6,1
561,63,4,5,1
561,298,5,5,0
561,877,5,5,1
561,988,3,4,0
561,1028,4,6,1
561,1318,5,4,1
561,1521,3,3,1
561,1568,4,4,0
561,1656,3,3,1
561,1895,5,3,1
561,1968,4,4,0
562,15,4,4,0
562,101,4,4,0
562,430,6,7,0
562,585,4,4,1
562,620,4,4,1
562,911,8,7,1
562,1008,6,5,1
562,1115,3,3,1
562,1603,11,6,1
562,1671,5,5,0
563,87,5,6,0
563,225,4,3,1
563,330,4,5,1
563,447,5,4,1
563,500,3,3,0
563,550,5,5,1
563,602,4,4,0
563,677,4,3,1
563,769,3,3,0
563,964,6,7,0
563,1103,5,6,1
563,1331,4,5,1
563,1594,5,5,1
563,1824,6,4,1
563,2103,5,5,1
564,491,3,4,0
564,752,5,10,1
564,885,4,4,1
564,900,3,3,0
564,1202,5,4,0
564,1360,5,5,1
564,1650,5,4,1
564,1745,3,3,0
565,650,3,3,0
565,788,6,5,1
565,1000,6,5,1
565,1068,3,3,0
565,1092,5,5,1
565,1711,4,4,0
565,1732,4,5,0
565,1793,3,3,1
565,1910,4,3,1
565,2205,4,4,0
566,180,6,6,1
566,635,7,5,0
566,712,7,7,1
566,981,4,3,0
566,1154,8,6,1
566,1170,4,4,0
566,1387,6,6,1
566,1464,4,3,1
566,1523,4,3,1
566,1632,4,3,1
566,1782,3,3,0
566,1877,6,5,0
566,1936,5,5,0
566,1996,4,5,1
567,151,8,5,1
567,160,6,10,1
567,256,3,3,0
567,1046,5,5,0
567,1060,4,4,0
567,1958,6,4,1
567,2197,4,4,1
568,70,4,4,0
568,268,4,3,0
568,472,3,3,0
568,731,8,9,0
568,1029,6,6,1
568,1513,6,4,1
568,1972,4,4,1
569,577,6,4,1
569,930,4,4,0
569,955,5,5,0
569,1222,4,4,1
569,1335,3,3,1
569,1415,4,10,0
569,1555,8,5,1
569,1565,4,4,1
570,78,3,4,0
570,208,3,3,0
570,420,7,6,1
570,510,6,5,1
570,700,4,4,0
570,1131,8,6,0
570,1965,3,3,1
571,133,5,5,0
571,291,4,4,1
571,405,7,7,1
571,799,4,4,1
571,829,3,3,0
571,1368,5,5,0
571,1451,4,4,1
571,1493,4,4,0
571,1547,10,5,1
571,1670,5,5,0
571,1696,3,3,0
571,2239,4,9,0
572,353,4,7,1
572,875,5,5,1
572,945,5,4,0
572,1014,5,5,1
572,1359,6,4,1
572,1780,10,7,0
573,46,8,5,1
573,98,4,4,0
573,109,6,5,1
573,179,9,7,1
573,461,6,5,1
573,613,6,6,1
573,778,4,4,0
573,919,5,5,1
573,1001,4,4,0
573,1232,4,4,0
573,1383,4,4,1
573,1534,4,3,1
573,1584,4,4,1
573,1759,4,4,1
573,1997,5,4,1
573,2048,4,4,0
574,241,4,5,1
574,521,5,5,1
574,529,3,3,1
574,566,4,4,1
574,682,4,5,0
574,1183,3,4,1
574,1258,3,3,1
574,1526,4,4,0
575,122,5,4,0
575,259,7,6,1
575,866,4,4,0
575,914,4,4,0
575,1506,3,3,1
575,1798,5,5,1
576,20,4,3,1
576,250,5,5,0
576,370,4,5,1
576,583,3,4,1
576,899,6,6,1
576,959,3,3,0
576,1072,4,4,0
576,1405,3,4,0
576,1435,4,4,0
576,1513,3,3,0
576,1562,4,5,1
576,1592,4,4,1
576,1884,3,3,1
577,89,6,5,1
577,704,5,5,1
577,1207,5,8,1
577,1608,6,6,1
577,1617,5,4,0
577,1837,4,3,1
577,1933,3,3,1
578,273,4,4,0
578,296,6,8,1
578,476,6,6,1
578,773,4,4,1
578,1084,3,3,0
578,1266,3,3,0
578,1298,4,4,0
578,1775,4,4,1
578,2043,6,6,1
578,2213,3,3,0
579,1092,6,4,1
579,1321,3,4,0
579,2282,4,4,1
580,108,6,6,1
580,321,4,3,1
580,1348,3,3,1
580,1427,5,4,0
580,1465,5,5,0
580,2116,3,3,1
580,2163,6,7,1
581,138,4,3,0
581,426,5,5,1
581,453,5,5,0
581,503,4,3,1
581,1359,4,4,1
581,1386,3,3,0
581,1915,6,4,1
582,195,6,5,0
582,610,5,4,0
582,761,5,5,1
582,1233,4,3,1
582,1740,4,3,0
582,1969,5,5,0
583,124,4,4,0
583,154,5,6,1
583,308,3,3,0
583,514,4,3,1
583,801,5,4,1
583,1287,4,3,1
583,1313,4,4,0
583,2105,3,4,1
584,829,3,4,1
584,990,3,3,0
584,1147,4,3,1
584,1199,4,4,1
584,1588,6,6,1
584,1867,4,3,0
584,2013,3,4,0
585,358,3,3,1
585,570,9,4,1
585,721,3,4,0
585,926,5,4,1
585,1026,4,4,0
585,1122,3,3,0
585,1574,8,7,1
585,1888,7,5,1
586,66,5,5,0
586,161,3,4,1
586,170,3,3,1
586,578,4,3,1
586,972,6,6,1
586,1270,4,4,1
586,1556,5,5,0
586,1715,5,5,1
586,2093,7,6,1
587,534,4,5,1
587,1156,4,4,1
587,1183,5,5,0
587,1212,3,4,1
587,1483,4,3,0
588,96,4,4,0
588,222,4,3,0
588,283,4,4,0
588,422,6,8,1
588,656,5,5,1
588,792,4,3,0
588,1165,4,3,0
588,1226,3,3,1
588,1754,4,4,1
588,1792,8,7,1
589,230,3,3,0
589,479,6,6,1
589,901,4,4,1
589,1074,6,5,1
589,1275,4,5,1
589,1426,3,3,1
589,1816,3,3,1
590,187,3,4,1
590,440,8,6,1
590,494,5,4,1
590,504,4,4,0
590,953,3,4,0
590,992,3,5,0
590,1040,5,4,0
590,1114,5,5,0
590,1251,5,8,1
590,1639,3,4,1
590,1687,4,5,1
590,1745,3,3,1
590,2005,3,3,0
590,2276,4,4,1
591,122,4,4,0
591,142,3,3,1
591,319,4,5,1
591,383,5,4,1
591,622,10,6,1
591,845,3,3,0
591,1192,3,3,0
591,1702,4,3,1
592,2,6,6,1
592,306,5,4,0
592,458,3,3,0
592,671,4,4,1
592,1444,3,3,0
592,1475,5,4,1
592,1612,6,5,1
592,1906,4,4,1
592,2251,4,3,1
593,246,4,5,1
593,403,6,4,1
593,717,4,5,0
593,774,3,3,0
593,1203,5,6,1
593,1231,3,3,1
593,1329,3,3,0
593,1367,4,4,0
594,370,3,3,0
594,949,4,5,1
595,134,4,4,0
595,414,8,4,0
595,611,5,5,1
595,806,4,4,0
595,923,4,5,0
595,1110,4,3,0
595,1396,4,4,1
595,1714,3,4,1
596,167,3,4,1
596,226,4,4,0
596,571,8,5,1
596,799,4,4,1
596,835,6,5,1
596,1032,6,6,0
596,1693,6,6,1
596,2214,7,6,1
597,152,5,5,1
597,183,4,4,0
597,904,6,6,1
597,985,4,4,1
597,1565,5,5,1
597,1571,3,4,1
597,2037,5,5,1
597,2197,3,3,1
597,2289,4,4,1
598,47,5,4,1
598,1288,5,5,1
598,1506,5,5,1
598,1960,6,6,1
599,20,3,3,0
599,82,5,7,1
599,200,3,4,1
599,499,8,9,0
599,535,5,4,1
599,671,3,3,0
599,733,4,6,1
599,790,5,5,1
599,873,3,3,0
599,934,4,4,1
599,1475,4,4,1
599,1687,4,3,1
599,1764,3,4,1
599,1861,5,5,1
599,1980,3,3,0
599,2005,5,5,1
599,2137,4,3,0
600,253,6,7,1
600,471,3,3,1
600,477,3,3,0
600,856,4,4,0
600,1296,6,5,1
600,1383,6,5,1
600,1428,5,5,1
600,1663,3,3,1
600,2278,8,4,0
601,463,4,4,0
601,709,6,6,1
601,759,6,6,1
601,808,4,3,1
601,1043,3,3,0
602,266,4,4,1
602,367,4,5,0
602,431,3,3,0
602,775,3,3,0
602,1261,6,6,1
602,1500,3,5,0
602,1718,4,4,0
602,1883,7,6,1
602,1939,4,4,1
602,2179,4,4,1
603,37,3,3,0
603,312,5,5,1
603,357,3,3,1
603,560,4,5,1
603,627,5,4,0
603,655,6,6,1
603,1117,8,6,1
603,1364,4,4,1
603,1466,3,3,0
603,1573,11,9,1
603,2086,5,6,1
603,2164,3,3,0
604,220,6,7,1
604,515,4,4,1
604,988,6,5,1
604,1053,5,4,1
604,1304,7,6,1
604,1348,4,8,1
604,1446,5,4,0
604,1778,5,4,1
605,25,5,5,0
605,1489,3,3,0
605,1651,5,3,1
605,1730,5,6,1
605,2270,3,3,1
606,321,5,5,1
606,752,3,3,0
606,919,4,5,1
606,1209,4,4,0
606,1559,3,3,0
606,1799,4,4,1
606,2116,4,4,0
606,2136,4,4,1
607,46,4,4,0
607,91,3,3,0
607,124,7,6,1
607,328,5,6,1
607,441,7,6,1
607,523,4,10,1
607,813,6,5,1
607,1037,5,5,1
607,1248,5,5,0
607,1642,3,3,0
607,1685,3,4,0
608,461,5,5,1
608,939,3,3,0
608,979,4,4,1
608,995,4,3,0
608,1423,3,3,0
608,1468,3,3,0
608,1783,5,5,1
608,1969,3,3,1
608,1979,5,5,0
609,142,3,4,1
609,248,3,3,1
609,293,5,6,1
609,557,3,3,1
609,730,5,5,1
609,965,9,6,0
609,1614,7,5,0
609,2024,7,8,0
609,2297,3,4,0
610,161,3,3,0
610,273,4,8,1
610,672,3,5,1
610,847,5,7,0
610,1001,6,6,1
610,1231,5,5,1
610,2001,4,4,1
610,2040,4,4,0
611,258,6,4,0
611,362,4,5,1
611,373,5,9,1
611,604,4,4,0
611,740,5,5,0
611,1636,4,4,1
611,1711,6,4,1
611,1843,3,3,0
611,1996,3,3,1
611,2193,5,4,1
612,81,3,3,1
612,322,4,4,1
612,721,5,4,0
612,1193,6,6,1
612,1364,3,3,1
612,1548,6,4,1
613,208,5,5,0
613,229,4,5,0
613,391,4,4,1
613,689,5,4,0
613,761,5,5,1
613,1451,3,3,1
613,1661,5,4,0
613,1770,4,4,1
613,1963,4,4,0
614,34,4,5,1
614,110,7,4,1
614,791,5,4,1
614,1028,5,5,0
614,1218,4,5,1
614,1569,3,4,0
614,1691,7,5,1
614,2248,4,4,0
615,43,4,4,0
615,523,4,3,1
615,534,3,3,0
615,680,5,5,1
615,709,5,4,1
615,770,5,4,1
615,1311,4,3,1
615,1321,5,5,1
615,1421,4,4,1
616,88,6,6,1
616,396,4,4,0
616,429,3,4,1
616,823,5,5,1
616,881,9,5,0
616,1501,5,7,1
616,1721,4,4,0
616,1836,6,5,1
616,1985,4,4,0
616,2070,4,4,0
617,136,3,4,0
617,309,5,5,1
617,338,3,3,0
617,477,4,4,1
617,925,6,11,1
617,1035,5,5,0
617,1148,4,5,0
617,1273,6,5,1
617,1374,5,5,1
617,2005,3,3,1
617,2133,7,7,1
617,2184,4,4,1
617,2265,6,6,1
618,170,5,4,1
618,348,7,6,1
618,610,4,4,0
618,656,5,5,1
618,889,4,5,1
618,944,3,4,1
618,1238,4,4,1
618,1292,4,4,0
618,1435,6,6,0
618,1471,3,3,0
618,1485,3,3,1
618,1520,6,6,0
618,1593,5,4,1
618,1613,3,4,1
618,2151,6,5,1
619,155,5,6,1
619,215,3,3,0
619,462,3,5,1
619,799,3,3,0
619,895,5,4,0
619,907,5,4,1
619,953,5,4,0
619,1302,4,4,0
619,1450,5,5,1
620,380,6,6,1
620,586,5,5,1
620,2165,3,3,1
620,2261,3,3,1
621,222,4,3,0
621,694,4,3,1
621,937,5,4,0
621,1099,5,5,0
621,1330,5,6,0
621,2108,4,4,1
621,2283,7,5,0
622,199,4,4,0
622,448,3,3,0
622,457,3,4,1
622,1875,4,5,0
622,1975,4,3,0
622,2085,6,4,1
622,2298,5,4,1
623,273,3,3,0
623,396,3,3,1
623,510,5,5,1
623,569,4,5,0
623,729,7,8,1
623,851,7,6,0
623,991,4,4,0
623,1000,3,3,1
623,1196,5,5,1
623,1350,5,5,0
623,1474,4,4,0
623,1667,4,5,0
623,1867,4,4,1
624,367,3,4,0
624,405,4,4,1
624,469,4,4,0
624,593,3,3,1
624,639,4,4,1
624,767,6,6,1
624,861,4,5,0
624,1075,3,3,0
624,1135,5,5,0
624,1147,5,5,1
624,1221,6,6,0
624,1402,3,3,1
624,1561,8,4,1
624,1763,5,5,1
624,1893,5,5,1
624,1902,4,6,0
624,2039,4,4,1
624,2115,4,3,0
625,19,3,3,0
625,110,4,4,0
625,122,3,3,0
625,616,4,4,1
625,625,8,6,1
625,826,3,3,0
625,972,5,6,1
625,1239,4,3,1
625,1740,5,5,1
625,1945,5,5,1
626,1391,6,6,1
627,83,5,6,1
627,1089,4,3,1
627,1302,7,5,1
627,1377,5,4,1
627,1448,5,4,0
627,1527,5,3,1
627,2187,3,3,0
628,50,4,3,0
628,448,5,5,1
628,652,3,3,0
628,804,3,4,0
628,1008,3,3,1
628,1756,6,5,1
628,2143,3,3,0
629,146,5,8,1
629,280,5,5,1
629,290,5,5,1
629,658,5,5,0
629,1036,5,5,1
629,1463,5,4,1
629,1570,5,5,1
629,1629,6,5,1
629,1660,9,9,0
629,1867,7,6,1
629,2028,4,3,1
630,34,4,4,1
630,72,4,4,1
630,128,9,9,1
630,349,4,4,0
630,423,5,5,1
630,671,3,3,0
630,710,6,5,1
630,919,6,7,1
630,1487,4,4,0
630,2017,5,6,0
631,6,5,3,0
631,263,4,3,1
631,394,3,3,0
631,553,3,3,1
631,604,3,3,0
631,611,3,3,0
631,703,4,5,0
631,1410,4,8,1
631,1494,5,5,1
631,1837,5,4,1
631,2098,6,4,1
632,1097,5,5,0
632,1187,5,5,1
632,1282,4,3,1
632,1729,7,5,1
632,1797,3,3,0
632,1821,6,5,0
632,2243,4,4,0
633,298,6,4,0
633,620,4,4,1
633,945,6,6,1
633,1060,10,6,1
633,1073,5,7,1
633,1139,4,3,0
633,1252,6,10,0
633,1684,7,5,1
633,1782,5,5,1
634,100,3,4,0
634,318,6,5,1
634,328,6,5,1
634,368,9,3,1
634,725,5,6,0
634,855,4,4,1
634,985,4,5,0
634,1328,5,5,0
634,1675,3,3,1
634,1716,5,5,1
634,1853,5,5,1
635,38,3,3,1
635,151,7,5,1
635,164,4,4,1
635,190,5,5,0
635,210,4,4,1
635,490,5,5,1
635,645,3,3,1
635,677,5,11,1
635,743,4,5,1
635,798,5,4,0
635,812,4,4,0
635,1107,4,5,0
635,1221,3,3,0
635,1383,4,4,0
635,1537,5,4,0
635,1586,4,3,0
635,1700,3,5,1
636,81,3,4,0
636,275,5,4,1
636,503,6,5,1
636,1273,3,3,0
636,1561,4,4,0
636,1893,4,4,1
636,2039,5,6,1
637,203,5,4,1
637,432,4,4,0
637,632,5,4,1
637,834,7,9,1
637,900,3,4,1
637,999,3,4,0
637,1347,3,3,0
637,1398,4,4,0
637,1952,4,5,1
637,2073,5,5,1
638,44,7,7,1
638,115,4,4,0
638,552,4,4,1
638,864,5,5,0
638,1201,4,4,0
638,1368,7,8,1
638,1807,5,6,0
638,1910,6,6,1
638,2136,7,6,1
638,2233,6,6,1
639,15,4,4,1
639,393,4,4,1
639,455,4,4,1
639,751,3,3,0
639,876,4,4,1
639,2169,5,5,1
640,106,3,3,0
640,383,4,5,1
640,1263,5,5,1
641,135,4,5,1
641,185,4,4,0
641,474,6,4,1
641,601,4,3,1
641,978,5,8,1
641,1148,6,6,1
641,1192,4,3,0
641,1218,4,4,1
641,1338,4,4,0
641,1536,9,5,1
641,1655,4,5,1
641,1730,5,4,0
641,1869,3,3,1
641,2244,5,5,1
641,2299,4,3,0
642,341,4,9,1
642,765,4,4,1
642,1465,6,6,1
642,1614,3,3,1
642,1713,3,3,0
643,86,4,3,0
643,94,4,4,1
643,710,4,4,0
643,717,4,4,0
643,847,3,4,0
643,1072,3,3,0
643,1436,7,3,0
643,1484,4,3,0
643,1744,4,3,1
643,2088,4,3,0
644,32,7,6,0
644,287,3,3,0
644,960,5,5,1
644,1112,3,4,0
644,1177,6,5,0
644,1402,10,5,0
644,1447,5,4,1
644,1456,4,3,1
644,1688,3,3,1
644,2024,3,3,0
644,2096,6,5,0
645,74,5,6,1
645,169,5,5,0
645,196,4,5,0
645,550,3,3,0
645,660,5,4,0
645,794,5,5,1
645,905,5,5,1
645,1047,7,6,1
645,1948,7,7,1
645,2173,3,3,1
646,17,6,6,0
646,110,4,4,1
646,243,4,3,1
646,256,5,5,0
646,314,8,6,1
646,1204,3,3,0
646,1490,3,4,0
646,1553,6,6,0
646,2110,6,6,1
647,212,4,4,0
647,229,6,5,1
647,388,3,3,0
647,670,3,3,1
647,786,4,4,0
647,899,3,3,1
647,1022,4,3,0
647,1522,3,4,1
647,1545,5,5,1
647,1645,3,3,1
647,1699,3,3,0
647,2071,6,6,1
648,365,7,4,0
648,435,3,4,0
648,653,4,4,1
648,1152,4,5,1
648,1610,4,4,0
648,2052,5,5,0
648,2156,3,3,0
648,2263,5,4,1
649,300,4,5,1
649,400,6,6,1
649,456,5,4,1
649,1139,8,4,1
649,1362,3,3,1
649,1373,3,3,1
649,1681,5,4,1
649,1764,3,3,0
650,88,5,5,1
650,306,4,4,1
650,479,6,5,1
650,501,6,6,1
650,1035,3,3,0
650,1335,3,3,1
651,50,5,5,1
651,97,3,3,1
651,737,4,4,0
651,1126,6,6,0
651,1845,4,4,0
652,242,6,6,1
652,492,4,3,0
652,566,6,7,1
652,648,4,3,1
652,688,6,5,1
652,730,5,4,1
652,1471,7,4,1
652,1634,6,6,1
652,2039,4,4,0
653,798,5,6,1
653,858,4,5,0
653,1873,4,5,1
653,2141,3,3,0
653,2288,5,4,0
654,178,4,4,1
654,430,5,4,1
654,460,5,5,0
654,880,4,3,0
654,947,3,4,0
654,1154,5,6,1
654,1272,6,5,1
654,1756,5,5,0
654,1827,6,6,1
654,1963,7,7,1
654,2097,4,4,1
655,277,6,7,1
655,423,5,5,1
655,520,4,4,0
655,551,3,6,0
655,806,5,4,0
655,830,3,3,1
656,190,3,3,0
656,605,5,4,0
656,786,5,6,1
656,891,3,3,1
656,1367,4,4,0
656,1462,4,3,0
656,1583,6,7,1
657,54,5,5,1
657,200,4,4,0
657,223,5,5,1
657,295,5,7,1
657,541,5,5,1
657,747,5,5,1
657,869,10,6,1
657,980,4,4,1
657,1076,3,3,1
657,1217,6,7,1
657,2204,3,3,1
658,10,4,6,1
658,130,3,4,0
658,1084,7,4,0
658,1174,5,4,0
658,1300,3,3,0
658,1625,3,3,1
659,268,4,4,0
659,477,4,4,1
659,588,6,5,1
659,659,3,3,1
659,994,3,3,0
659,1187,3,3,0
659,1233,4,4,1
659,1434,5,5,0
659,2134,6,5,1
660,115,3,4,0
660,120,4,5,0
660,313,5,6,1
660,440,4,4,0
660,684,4,4,1
660,1148,4,4,1
660,2019,4,4,0
661,33,5,5,0
661,240,6,6,1
661,534,4,4,0
661,1291,4,4,0
661,1312,3,4,1
661,1424,3,3,1
661,1480,4,5,1
661,1558,4,4,1
661,1735,6,5,1
661,1892,7,5,1
661,2028,4,4,0
661,2116,4,4,1
662,645,6,5,1
662,835,3,4,1
662,1007,5,6,1
662,1113,4,4,0
662,1689,4,3,1
662,1810,5,5,1
662,2045,3,3,0
663,144,5,6,1
663,466,3,3,0
663,625,3,3,1
663,771,3,4,0
663,923,3,3,1
663,2181,4,4,0
663,2194,3,4,0
664,454,4,4,1
664,580,4,4,0
664,632,5,4,0
664,729,3,3,0
664,811,5,5,1
664,1072,4,4,0
664,1604,5,4,0
664,1719,4,5,0
664,1836,3,3,0
664,1845,5,5,1
665,13,4,4,1
665,53,3,3,1
665,419,5,5,1
665,540,5,5,1
665,884,5,5,1
665,1252,5,6,0
665,1301,5,4,0
665,1411,3,3,0
665,1650,3,3,1
665,1828,6,5,1
665,1876,4,4,0
665,1940,5,5,1
666,304,4,4,0
666,736,4,5,1
666,981,7,6,1
666,1150,5,5,1
666,1334,3,3,0
666,1470,3,4,1
666,1662,4,3,1
666,2152,3,3,0
667,280,5,6,1
667,397,4,4,0
667,445,3,3,1
667,669,3,4,0
667,971,4,4,1
667,1588,4,5,1
667,1914,6,6,1
667,1949,6,5,1
668,23,6,9,1
668,94,4,4,0
668,166,4,4,1
668,615,4,4,0
668,660,6,8,1
668,843,7,7,1
668,1169,3,3,0
668,1523,5,5,0
668,1539,5,4,1
668,2040,4,4,0
668,2069,6,5,1
668,2167,6,6,0
668,2254,3,3,1
669,60,3,3,1
669,66,5,6,0
669,230,5,5,0
669,573,3,3,1
669,620,4,5,0
669,702,3,4,0
669,1684,6,6,0
669,1754,4,4,1
669,1760,4,3,0
669,1837,3,3,0
669,2083,3,3,0
669,2278,5,4,0
670,103,4,4,1
670,390,6,5,1
670,599,5,5,1
670,644,4,4,1
670,828,5,4,1
670,1287,4,3,0
670,1294,4,4,1
670,1858,5,5,1
670,2118,4,5,0
670,2228,5,5,1
671,75,5,6,1
671,144,4,3,1
671,214,5,4,1
671,352,5,3,1
671,761,5,5,0
671,817,3,3,1
671,928,4,4,0
671,1245,3,3,1
671,1412,4,5,0
671,1420,5,5,0
671,1573,4,5,1
671,1705,4,4,0
672,187,5,5,1
672,513,4,4,1
672,652,4,3,0
672,959,3,4,0
672,1013,5,8,1
672,1024,4,4,1
672,1180,5,5,1
672,1196,5,5,1
672,1277,3,3,1
672,1319,4,4,0
673,263,5,5,0
673,368,4,4,0
673,527,7,5,0
673,745,4,5,0
673,1091,3,3,0
673,1362,3,5,1
673,1902,4,3,0
673,2265,7,6,0
674,88,4,4,0
674,329,5,6,1
674,634,6,6,0
674,794,3,4,0
674,1101,4,4,1
674,1711,4,4,1
674,2248,6,5,0
675,482,4,4,0
675,505,7,5,0
675,576,5,5,0
675,608,11,6,1
675,921,4,4,0
675,942,5,4,1
675,1220,6,5,0
675,1251,6,5,1
675,1298,6,6,1
675,1962,4,4,0
675,2176,3,4,1
676,16,4,4,0
676,117,3,3,0
676,229,4,4,0
676,238,3,3,0
676,449,4,4,0
676,591,3,3,0
676,686,5,5,1
676,1116,9,6,1
676,1287,5,5,1
676,1485,8,7,1
676,1987,4,4,0
676,2083,4,4,0
677,409,3,3,1
677,556,7,8,1
677,705,10,7,1
677,978,3,3,0
677,2022,6,5,1
677,2036,5,3,0
677,2102,3,3,1
678,198,3,3,0
678,314,8,4,1
678,465,5,5,1
678,570,3,3,1
678,673,5,5,0
678,1054,6,6,1
678,1341,3,3,1
678,1348,3,3,1
678,1432,6,5,0
678,1518,5,9,1
678,1682,6,4,1
678,1894,4,4,1
678,2158,4,4,1
678,2287,5,3,1
